1532222418	プレイアブルおばさん
1532222421	操作キャラではないけどいたよ
1532222421	パルテナ様！
1532222422	亜空の使者めちゃくちゃやってた…懐かしい
1532222422	やりづらい投げ
1532222423	重量級
1532222425	でた新に先駆けての
1532222426	おばさん
1532222427	威厳があったころのパルテナ様
1532222428	xはいない
1532222429	新パルは名作
1532222431	おばさん好き
1532222431	おばさんだとぉ！？
1532222438	キューブのコントローラーでやってないのか
1532222443	亜空の使者はシール込みの調整だから若干対戦モードよりファイターが弱い
1532222443	タイタニック！
1532222445	まだ威厳があった頃の女神
1532222446	次回作で普通にプレイアブルになった女神～(笑)
1532222446	パズーかな？
1532222447	ナチュレ様とカービィは中の人同じだし出してくれよー
1532222451	この女神様漫才とかしなさそう
1532222452	ナチュレすき
1532222452	ダイナミックエントリー！
1532222453	ナチュレはフィギュアに…
1532222455	ナチュレ好き
1532222462	親方！空から男の子が！
1532222472	パルテナは確か…22歳だったかな？
1532222473	xのピットは架空ができるんだっけか‼
1532222479	オムニバス
1532222482	オムニバスストーリーみたいな
1532222483	mother3みたいに別視点的な
1532222484	まだ出会ってないからね
1532222488	操作キャラはコロコロ変わるんだ
1532222492	ぽえーん
1532222493	操作キャラはころころ変わるよ
1532222494	オムニバスなんだよ
1532222495	どせいさん
1532222496	基本アクションゲーだよ
1532222499	各地の仲間を操作していくんだよ姉ちゃん
1532222502	パルテナ様は親しみがある女神ってだけだろ！
1532222503	シール！
1532222504	あの紙はシール
1532222505	シール
1532222512	シール！
1532222522	最終的にまとまる
1532222525	キャラがちょくちょく変わるアドベンチャーみたいなもんだからね～🤔
1532222527	ひょえースパッツえっど
1532222531	おお
1532222531	ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!
1532222533	主砲！
1532222538	ヤラレチャッタ
1532222538	ハルバードや！
1532222541	ハルバードだ
1532222542	ハルバードかっこいい
1532222544	新以降は可愛い感じだよね
1532222546	ヘルパー！助けて！
1532222549	今見ると３Dモデルすっっごいな
1532222552	うんぴばら撒いてる
1532222552	ハルバード格好いい
1532222559	格好いい
1532222565	亜空の使者だけで隠しキャラ全開放できるんだっけ
1532222566	？？？「環境破壊は気もちいいゾイ！」
1532222566	格好いい
1532222568	死のデッキ破壊ウィルスは草
1532222570	壁抜けホーミングアイの思い出語らないか？
1532222570	こわいダス
1532222572	ハルバードは宇宙いけるよ
1532222573	ハートレスみたいだよね
1532222574	宇宙も飛べるから大丈夫
1532222575	ハルバード宇宙飛べるから…
1532222576	フィギュアかする
1532222581	封印できるよ
1532222585	ボスにも使える
1532222585	フィギュア化すごい粘ったなあ…
1532222588	でたフィギュアするやつ～
1532222591	体力減ってないとはじかれたりしたよね
1532222591	当たるとフィギュアになるとかこっわ
1532222592	ポケモンのモンスターボールみたいな感じ
1532222593	ボスも今のでフィギュア化できる
1532222595	ボス相手でもフィギュアにできるけどかなり難しい
1532222595	ボスもフィギュアになるよ
1532222598	難易度上げるほどフィギュアプレート出やすくなるよ
1532222601	ボスフィギュア化するの大変だったな～🤔
1532222602	ボスもフィギュア化するよ
1532222608	JCおうた
1532222610	ボスはあの投擲でとどめ刺さなきゃいけないからな…
1532222611	そだね
1532222613	ボスにも使えるけどHPギリギリまで削らないとだめよ
1532222615	草
1532222616	JCなつメロ
1532222624	ピットきゅんの滑空すき
1532222626	草
1532222628	カックカック
1532222632	草
1532222633	ネタが細かい！
1532222637	走れないJC
1532222642	上手い
1532222642	姉ちゃん始まってた
