行番号	投稿時間	投稿者	メッセージ	スパチャ
191	00:16:56	motiyomogi	なかないで	
192	00:16:56	タケノコ男	草	
193	00:16:57	竹輪	限界姉ちゃん	
194	00:16:58	らうらう	姉ちゃん・・・	
195	00:16:58	gorouyamada	久野ちゃん！	
196	00:17:02	むむめめ	姉ちゃん…？	
197	00:17:30	ジョナサン・グレーン	かわいい	
198	00:17:32	ka Moni	三年知事んでて草	
199	00:17:33	なんたら	みんなかわいい	
200	00:17:48	タケノコ男	かわいい	
201	00:17:51	sio3go	かわいい	
202	00:17:53	ジョナサン・グレーン	かわいい	
203	00:17:57	motiyomogi	かわいい	
204	00:18:20	刀根雅武	即落ち	
205	00:18:20	リフェ	草	
206	00:18:31	小さい胡麻塩	痛そう	
207	00:18:42	ジョナサン・グレーン	草	
208	00:18:43	毒入りトマト	殺人ギミック	
209	00:19:23	竹輪	すごい	
210	00:19:29	小さい胡麻塩	すごい	
211	00:19:32	ジョナサン・グレーン	かわいい	
212	00:19:41	motiyomogi	かわいい	
213	00:19:45	タケノコ男	かわいい	
214	00:20:03	小さい胡麻塩	かわいい	
215	00:20:07	_ Die	かわいい	
216	00:20:15	竹輪	姉ちゃん…	
217	00:20:20	刀根雅武	姉ちゃん…	
218	00:20:23	ka Moni	泣いちゃう姉ちゃん……	
219	00:20:24	リフェ	姉ちゃん…	
220	00:20:28	らうらう	姉ちゃんロリコンなん	
221	00:20:37	なんたら	だから	
222	00:20:39	竹輪	草	
223	00:20:45	ジョナサン・グレーン	草	
224	00:20:46	近藤大輔	よわい	
225	00:20:48	_ Die	よわい	
226	00:20:57	ジョナサン・グレーン	かわいい	
227	00:21:02	近藤大輔	盗みに来たのに…	
228	00:21:22	motiyomogi	あっ…この話見たことあるわ…	
229	00:21:53	近藤大輔	これは死んだな	
230	00:22:30	なんたら	なんで知ってるの	
231	00:22:32	せせらぎ	間一髪	
232	00:22:38	ジョナサン・グレーン	かわいい	
233	00:22:39	motiyomogi	かわいい	
234	00:22:42	なんたら	うわー	
235	00:22:53	小さい胡麻塩	絵になる	
236	00:23:14	竹輪	かっこいい	
