行番号	投稿時間	投稿者	メッセージ	スパチャ
183	00:06:29	フレイムリンクス	塩沢さんの声に色気がありすぎる	
184	00:06:35	リフェ	最初から盛り上がりがすごい	
185	00:06:37	近藤大輔	オカマとホステスｗ	
186	00:06:44	パンセポンセ	クリマーマン	
187	00:06:50	雨乃夏風	ポスターでわらう	
188	00:06:51	ナウ	オカマは強キャラ	
189	00:07:01	おおーしん	ポスターは映画のオマージュ？	
190	00:07:16	岸辺一徳	よね	
191	00:07:46	近藤大輔	やーねぇ	
192	00:07:53	フレイムリンクス	草	
193	00:07:54	パンセポンセ	草	
194	00:07:56	JUNY	落としたんか…	
195	00:07:56	えび	草	
196	00:07:57	竹輪	草	
197	00:08:01	カーマイン	草	
198	00:08:02	D W	きたわよ	
199	00:08:04	フレイムリンクス	オカマジョーク	
200	00:08:12	D W	強キャラすぎる	
201	00:08:21	タケノコ男	かっこいい	
202	00:08:31	近藤大輔	そして春日部へ…	
203	00:08:36	T.のかね	ＯＰ！	
204	00:08:42	岸辺一徳	切り絵	
205	00:08:45	motiyomogi	切り絵に見える	
206	00:08:48	フレイムリンクス	このOP好き	
207	00:08:52	おおーしん	手間かかってる	
208	00:08:53	えび	懐かしい	
209	00:08:56	リフェ	なつかしい	
210	00:09:01	mk 95	なっつかし	
211	00:09:02	パンセポンセ	懐かしい	
212	00:09:02	カーマイン	かわいい	
213	00:09:04	ねころじかる	なっつい	
214	00:09:08	にけい	すごい久々に聴いた	
215	00:09:10	JUNY	PUFFYだ！	
216	00:09:13	D W	なつかしい	
217	00:09:16	もずつき	このOPもなつかしい	
218	00:09:21	_ Die	なつかしい	
219	00:09:43	竹輪	大変そう	
220	00:09:43	フレイムリンクス	何コマ使ったんだろう	
221	00:09:50	カーマイン	草	
222	00:09:54	雨乃夏風	ひどいｗ	
223	00:10:08	タケノコ男	草	
224	00:10:10	近藤大輔	ひぇぇ	
225	00:10:10	パンセポンセ	指ちゅぱ	
226	00:10:12	T.のかね	草	
227	00:10:14	リフェ	草	
228	00:10:15	D W	草	
229	00:11:02	mk 95	二丁目って昔からそういうお店多かったのかな	
230	00:11:07	カーマイン	しんちゃんからしたらかなりこわいよね	
231	00:11:20	えび	プリプリ	
232	00:11:20	_ Die	しり	
233	00:11:21	らうらう	管理がざるすぎる	
234	00:11:25	タケノコ男	けつでけぇ	
235	00:11:29	T.のかね	ｍ	
236	00:11:45	motiyomogi	草	
237	00:11:58	おおーしん	ひまかわいい	
238	00:12:04	D W	春日部ではよくある	
239	00:12:19	にけい	フィルムカメラかなこれ	
240	00:12:26	雨乃夏風	嫉妬するしんちゃんかわええ	
241	00:12:29	D W	あ	
242	00:12:50	リフェ	え！？	
243	00:12:53	スモーク	えぇ…	
244	00:12:57	Garden	口に入れるよね	
245	00:13:00	おおーしん	ビー玉は食べられません	
246	00:13:01	岸辺一徳	つるつるしてる奴は大体食べ物	
247	00:13:03	ss kk	ちっちゃいころはなんでも口に入れてた	
248	00:13:03	パンセポンセ	わかる	
249	00:13:06	クロム	えぇ	
250	00:13:08	ジャック・オー	姉ちゃんそれドロップちゃう！	
251	00:13:08	フレイムリンクス	赤ちゃんなんでも口に入れちゃうからね	
252	00:13:08	Garden	消しゴム…？	
253	00:13:13	タケノコ男	食べるものなの…！？	
254	00:13:17	にけい	まとまるくんのコーラのやつとか	
255	00:13:17	T.のかね	姉ちゃん…	
256	00:13:18	おさかな	ビー玉はうまいからな…	
257	00:13:23	Tora Said	Hello!	
258	00:13:24	カーマイン	ぺっしなさいぺっ！	
259	00:13:25	竹輪	姉ちゃん…	
260	00:13:25	motiyomogi	えぇ…	
261	00:13:30	_ Die	姉ちゃん…	
262	00:13:31	パンセポンセ	あー	
263	00:13:34	近藤大輔	あっ…	
264	00:13:37	mk 95	？？？	
265	00:13:42	カーマイン	安全…	
266	00:13:46	リフェ	飲み込んでも大丈夫なのかな…？	
267	00:13:56	フレイムリンクス	フルーツ匂い付き消しゴムなら口に入れた事あったなー	
268	00:14:05	タケノコ男	えぇ…	
269	00:14:07	ジャック・オー	錆？	
270	00:14:08	T.のかね	錆！？	
271	00:14:08	えび	錆…？	
272	00:14:08	クロム	錆！？！	
273	00:14:09	竹輪	サビ！？	
274	00:14:10	おさかな	錆び…？	
275	00:14:12	カーマイン	姉ちゃん…？	
276	00:14:14	にけい	さび！？	
277	00:14:15	_ Die	ね、姉ちゃん…？	
278	00:14:16	リフェ	え！？	
279	00:14:17	ねころじかる	錆はやばい	
280	00:14:18	ナウ	ええ・・・	
281	00:14:18	motiyomogi	姉ちゃん…！？	
282	00:14:18	フレイムリンクス	錆はやばいよ！	
283	00:14:19	ss kk	錆！？	
284	00:14:23	おおーしん	あかーん、、、	
285	00:14:24	スモーク	なにしてるの…	
286	00:14:27	Garden	ヤギかな	
287	00:14:28	D W	悪食すぎる	
288	00:14:30	むむめめ	溢れ出す好奇心	
289	00:14:33	mk 95	味も見ておこう	
290	00:14:34	sas b	食べる前に気づいて	
291	00:14:36	岸辺一徳	それ緑青じゃ……	
292	00:14:37	冷凍ゐかん	さ…び…？	
293	00:14:44	_ Die	そりゃ未知の味がするよ…	
294	00:14:48	竹輪	えぇ…	
295	00:14:52	リフェ	こわい	
296	00:14:52	ナウ	あかんやつ	
297	00:14:52	タケノコ男	ヤバい	
298	00:14:54	T.のかね	ええ…	
299	00:14:55	ss kk	あかんやつ	
300	00:15:02	岸辺一徳	草	
301	00:15:04	おさかな	めざめないで	
302	00:15:06	クロム	えぇ・・・	
303	00:15:20	motiyomogi	姉ちゃんが生きててよかった	
304	00:15:37	雨乃夏風	変な人だらけｗ	
305	00:15:45	カーマイン	なつかしい	
306	00:15:51	おおーしん	シロかわいいい	
307	00:15:57	motiyomogi	こわい	
308	00:15:59	近藤大輔	草	
309	00:16:00	タケノコ男	こわい	
310	00:16:00	おさかな	ﾋｯ	
311	00:16:01	T.のかね	草	
312	00:16:01	_ Die	こわい	
313	00:16:01	えび	こわい	
314	00:16:02	mk 95	こわい	
315	00:16:03	竹輪	こわい	
316	00:16:05	D W	こわい	
317	00:16:05	リフェ	草	
318	00:16:14	フレイムリンクス	あ、概要欄の映画名カスカベボーイズのままだ	
319	00:16:17	T.のかね	こわい	
320	00:16:18	おさかな	こわい	
321	00:16:19	カーマイン	こわい	
322	00:16:21	ねころじかる	こわい	
323	00:16:25	近藤大輔	どうもじゃないがなｗ	
324	00:16:29	_ Die	こわすぎる	
325	00:16:32	らうらう	草	
326	00:16:34	リフェ	知らないオカマが部屋にいるのはこわい	
327	00:16:35	ジャック・オー	こわい	
328	00:16:37	おおーしん	ちびるわこんなん	
329	00:16:40	おさかな	しかもやたら色っぽい	
330	00:16:58	タケノコ男	草	
331	00:16:59	カーマイン	草	
332	00:17:02	karakuri sora	こんにちは(^.^)	
333	00:17:02	フレイムリンクス	草	
334	00:17:04	motiyomogi	草	
335	00:17:12	竹輪	草	
336	00:17:15	リフェ	草	
337	00:17:17	Garden	オカマだ～！	
338	00:17:17	フレイムリンクス	草	
339	00:17:20	岸辺一徳	うれしそう	
340	00:17:21	_ Die	草	
341	00:17:29	カーマイン	赤くなるな！	
342	00:17:37	タケノコ男	こわい	
343	00:17:39	らうらう	草	
344	00:17:40	_ Die	こっわ	
345	00:17:40	おおーしん	ちょん切らないで	
346	00:17:41	カーマイン	こわい	
347	00:17:42	おさかな	こわい	
348	00:17:43	パンセポンセ	ひえ	
349	00:17:43	フレイムリンクス	コワイ	
350	00:17:44	ねころじかる	声ｗ	
351	00:18:24	岸辺一徳	誤飲……	
352	00:18:24	にけい	誤飲！	
353	00:18:30	ぽぼす	顔が怖すぎる	
354	00:18:35	D W	オカマだからわかるのか	
355	00:18:55	D W	誤飲の危険性を教えてくれる映画	
356	00:19:14	パンセポンセ	ここ好き	
357	00:19:19	T.のかね	これすき	
358	00:19:21	らうらう	これすき	
359	00:19:24	おおーしん	夢に出そう	
360	00:19:26	フレイムリンクス	振れば力が湧いてくる！	
361	00:19:27	リフェ	これすき	
362	00:19:28	カーマイン	これすき	
363	00:19:29	えび	ここ好き	
364	00:19:31	mk 95	覚えてるなー好きだった	
365	00:19:32	岸辺一徳	ロックオペラまた	
366	00:19:48	ss kk	これすき	
367	00:20:07	カーマイン	剣がなんか…	
368	00:20:19	雨乃夏風	みさえｗｗ	
369	00:20:42	おおーしん	マンボーｗｗ	
370	00:20:43	らうらう	おみず	
371	00:20:46	カーマイン	おみず	
372	00:20:46	mk 95	おみず	
373	00:20:49	_ Die	おみず	
374	00:20:49	JUNY	のみもの	
375	00:20:51	ぽぼす	棒と玉	
376	00:20:52	おさかな	おみず	
377	00:20:52	motiyomogi	おみず	
378	00:21:00	タケノコ男	かしこい	
379	00:21:02	motiyomogi	かしこい	
380	00:21:02	竹輪	かしこい	
381	00:21:02	えび	かしこい	
382	00:21:03	近藤大輔	かしこい	
383	00:21:03	D W	かしこい	
384	00:21:03	フレイムリンクス	かしこい	
385	00:21:06	_ Die	理解がはやい	
386	00:21:07	カーマイン	かしこい	
387	00:21:08	リフェ	かしこい	
388	00:21:08	mk 95	かしこい	
389	00:21:08	クロム	かしこい	
390	00:21:09	おさかな	かしこい	
391	00:21:20	mk 95	玉玉	
392	00:21:45	motiyomogi	わるそう	
393	00:21:49	カーマイン	この筋肉すき	
394	00:21:53	竹輪	わるそう	
395	00:22:23	近藤大輔	草	
396	00:22:24	フレイムリンクス	草	
397	00:22:25	motiyomogi	草	
398	00:22:28	カーマイン	草	
399	00:22:29	_ Die	草	
400	00:22:30	リフェ	草	
401	00:22:30	えび	草	
402	00:22:31	D W	ここいる？	
403	00:22:35	岸辺一徳	歌に秘められた伝承……	
404	00:22:39	タケノコ男	草	
405	00:22:43	竹輪	草	
406	00:22:44	ss kk	草	
407	00:22:51	Garden	一家ドン引きで草	
408	00:22:52	らうらう	草	
409	00:22:53	クロム	夢に出そう	
410	00:22:56	D W	めっちゃ引いてる	
411	00:23:02	フレイムリンクス	悪夢だ…	
412	00:23:04	JUNY	わかったんだ…	
413	00:23:17	リフェ	草	
414	00:23:22	おさかな	かわいそう	
415	00:23:24	カーマイン	言い方！	
416	00:23:45	岸辺一徳	おかまの貴重なノリツッコミ	
417	00:24:15	カーマイン	かっこいい	
418	00:24:19	フレイムリンクス	草	
419	00:24:19	T.のかね	草	
420	00:24:19	D W	草	
421	00:24:21	mk 95	草	
422	00:24:21	らうらう	草	
423	00:24:23	竹輪	かわいそう	
424	00:24:25	おさかな	草	
425	00:24:28	雨乃夏風	草	
426	00:24:31	クロム	オカマは強い	
427	00:24:32	カーマイン	普通に暴力で従えてる…	
428	00:24:42	motiyomogi	草	
429	00:24:44	おおーしん	良く振るの大事	
430	00:24:48	タケノコ男	うわ	
431	00:24:48	岸辺一徳	ナイストイレ	
432	00:24:48	冷凍ゐかん	紙ルールきびしい	
433	00:24:49	リフェ	草	
434	00:24:49	ぽぼす	草	
435	00:24:50	フレイムリンクス	ヴォエ！	
436	00:24:50	JUNY	やだあああああ	
437	00:24:50	えび	草	
438	00:24:50	近藤大輔	えぇ…	
439	00:24:50	Garden	ひっでえ	
440	00:24:51	T.のかね	うわあ	
441	00:24:52	らうらう	草	
442	00:24:54	_ Die	きっつい	
443	00:24:55	スモーク	草	
444	00:24:55	竹輪	うわぁ	
445	00:24:57	雨乃夏風	うわぁ・・	
446	00:24:59	カーマイン	うげぇ	
447	00:24:59	D W	やべぇ	
448	00:24:59	mk 95	ひどい	
449	00:25:09	おさかな	風邪の時に見る夢	
450	00:25:51	フレイムリンクス	草	
451	00:25:53	パンセポンセ	つよい	
452	00:25:54	リフェ	草	
453	00:25:56	mk 95	ここすき	
454	00:25:56	クロム	草	
455	00:25:57	カーマイン	つよい	
456	00:26:04	おおーしん	律儀	
457	00:26:06	motiyomogi	つよい	
458	00:26:07	ジャック・オー	ここすき	
459	00:26:07	_ Die	律儀だ	
460	00:26:08	近藤大輔	草	
461	00:26:09	T.のかね	ここすき	
462	00:26:11	おさかな	つよい	
463	00:26:17	カーマイン	草	
464	00:26:22	JUNY	ご要望とあらばってこと	
465	00:26:32	冷凍ゐかん	名前草	
466	00:26:39	むむめめ	名前がひどい	
467	00:26:41	カーマイン	このばあさんいいキャラしてるよね	
468	00:27:11	岸辺一徳	察しがいい	
469	00:27:13	竹輪	するどい	
470	00:27:21	近藤大輔	勘がよすぎるｗ	
471	00:27:24	カーマイン	草	
472	00:27:28	タケノコ男	草	
473	00:27:31	T.のかね	草	
474	00:27:35	カーマイン	草	
475	00:27:36	_ Die	草	
476	00:27:41	岸辺一徳	やさしい	
477	00:27:41	motiyomogi	草	
478	00:27:54	Garden	草	
479	00:27:56	D W	草	
480	00:27:56	mk 95	草	
481	00:27:56	せせらぎ	草	
482	00:27:59	リフェ	草	
483	00:28:03	カーマイン	草	
484	00:28:04	竹輪	草	
485	00:28:07	T.のかね	草	
486	00:28:11	おさかな	ひでぇ…	
487	00:28:11	岸辺一徳	ホステスの習性を利用した高度な	
488	00:28:12	おおーしん	ナイストイレ！	
489	00:28:12	JUNY	ひでぇ…	
490	00:28:13	motiyomogi	目が腐る草	
491	00:28:18	えび	オカマつよい	
492	00:28:35	カーマイン	つよい	
493	00:28:48	リフェ	オカマ強すぎる…	
494	00:29:09	えび	ﾄﾞﾜﾝｺﾞｫ!	
495	00:29:10	岸辺一徳	鳥肌注意ｗｗｗｗｗｗｗｗ	
496	00:29:12	カーマイン	おやつ	
497	00:29:14	ナウ	おやつタイム	
498	00:29:17	近藤大輔	えぇｗ	
499	00:29:18	K. u	おいしい煮玉子	
500	00:29:19	雨乃夏風	昭和感ｗ	
501	00:29:22	おおーしん	シロカワイソス	
502	00:29:22	motiyomogi	おやつなんですか？	
503	00:29:24	ss kk	ドワンゴぉ！	
504	00:29:26	竹輪	かわいい	
505	00:29:29	らうらう	たべて	
506	00:29:32	ナウ	のびるｗ	
507	00:29:33	おさかな	姉ちゃん…	
508	00:29:35	カーマイン	もぐクゥしよ	
509	00:29:35	Ami Saika	草	
510	00:29:36	スモーク	草	
511	00:29:37	ジャック・オー	姉ちゃん…	
512	00:29:40	ss kk	たべて	
513	00:29:46	らうらう	ええ・・・	
514	00:29:48	mk 95	伸ばしてる…	
515	00:29:51	フレイムリンクス	草	
516	00:29:54	竹輪	草	
517	00:29:57	_ Die	草	
518	00:29:57	リフェ	草	
519	00:30:00	motiyomogi	草	
520	00:30:02	カーマイン	草	
521	00:30:02	T.のかね	草	
522	00:30:03	クロム	草	
523	00:30:04	ねころじかる	体重ｗ	
524	00:30:07	えび	かわいい	
525	00:30:19	岸辺一徳	草	
526	00:30:27	近藤大輔	ん？	
527	00:30:32	タケノコ男	草	
528	00:30:37	カーマイン	草	
529	00:30:43	パンセポンセ	プリケツだ	
530	00:30:46	らうらう	​草	
531	00:31:04	motiyomogi	草	
532	00:31:06	mk 95	地獄絵図…	
533	00:31:11	冷凍ゐかん	スジがいい	
534	00:31:19	JUNY	追われてるのに良いご身分だな	
535	00:31:41	フレイムリンクス	あっ！それ山	
536	00:31:42	D W	青森	
537	00:31:44	近藤大輔	青森！？	
538	00:32:04	パンセポンセ	運転するからね	
539	00:32:09	岸辺一徳	千葉	
540	00:32:16	おおーしん	ヒロインきた	
541	00:32:22	竹輪	なるほど	
542	00:32:22	タケノコ男	なるほど	
543	00:32:23	motiyomogi	なるほど	
544	00:32:24	おさかな	なるほど	
545	00:32:24	カーマイン	なるほど	
546	00:32:27	雨乃夏風	細かいね	
547	00:32:39	motiyomogi	わかる	
548	00:32:39	岸辺一徳	むっ	
549	00:32:41	フレイムリンクス	えっちだ…！	
550	00:32:41	おさかな	わかる	
551	00:32:42	カーマイン	むっ！	
552	00:32:44	Garden	えち	
553	00:32:44	mk 95	むっ	
554	00:32:47	パンセポンセ	むっ！	
555	00:33:09	D W	ヒェ	
556	00:33:21	カーマイン	手帳見せろや！	
557	00:33:23	雨乃夏風	頼むんかいｗ	
558	00:33:30	近藤大輔	やべぇ奴じゃん	
559	00:33:37	らうらう	草	
560	00:33:38	motiyomogi	あぶないやつ	
561	00:33:40	おおーしん	弾だけに	
562	00:33:41	おさかな	サイコかおまえは	
563	00:33:50	クロム	やべぇやつだ	
564	00:33:54	カーマイン	やべーやつ	
565	00:33:56	フレイムリンクス	草	
566	00:33:58	岸辺一徳	弾が当たれば悪人！	
567	00:33:59	_ Die	マッドポリスだ…	
568	00:34:04	リフェ	ここすき	
569	00:34:08	カーマイン	ここすき	
570	00:34:09	mk 95	ここすき	
571	00:34:11	D W	回り込まれた	
572	00:34:15	えび	ここすき	
573	00:34:17	おさかな	なつかしい	
574	00:34:22	カーマイン	三波春夫	
