行番号	投稿時間	投稿者	メッセージ	スパチャ
303	00:28:07	さんぽーる祐三	PKカイバセト	
304	00:28:11	たちかわ	と思うじゃん？	
305	00:28:31	duma iji	うわああ空牙団だぁぁ（予知）	
306	00:28:54	you k	セキュボ？	
307	00:29:04	竹本カキフライ	はい	
308	00:29:07	たちかわ	ゴールドなら空牙はあり得る	
309	00:29:08	どんとこいぼのえもん侍	海馬で空牙団多いよね	
310	00:29:08	うぇいのる	草	
311	00:29:10	八木谷	ぐえー	
312	00:29:11	呂宋鋼四郎	あ、クウガ団だわ	
313	00:29:18	くれみ	←→AB	
314	00:29:18	たちかわ	クウガ	
315	00:29:25	ヤタピ榊原	クウガ団嫌い	
316	00:29:40	うぇいのる	粉砕空牙が多すぎる…	
317	00:29:44	はまちハウマッチ	空牙団はエネコンと局ハリをデッキに一緒に入れられないようにしてくれー	
318	00:30:13	you k	セキュボはモンスター効果で割られても効果発動したっけ？	
319	00:30:27	呂宋鋼四郎	あっ	
320	00:30:46	たちかわ	割られたらだから多分モンスターでもいけるはず	
321	00:31:02	呂宋鋼四郎	レッドファイ！	
322	00:31:04	くれみ	セキュボは何に割られるかは問わない	
323	00:31:11	うぇいのる	脳筋ムーヴ	
324	00:31:12	いぶきんぐ	！？	
325	00:31:13	たちかわ	賭二ティ	
326	00:31:15	はまちハウマッチ	ぐえー	
327	00:31:18	岸辺一徳	ですよねー	
328	00:31:23	八木谷	つらみ	
329	00:31:28	たちかわ	お疲れ様でした	
330	00:31:29	こみこ	クウガは後攻トリニティで一掃しないと厳しいよね	
331	00:31:29	ゴギガガガギゴ	しゃーなしだな！	
332	00:31:32	you k	あぁ	
333	00:31:33	呂宋鋼四郎	これがあるから怖い	
334	00:31:36	みなみうり	無課金空牙団にありがちなグレイモヤ	
335	00:31:45	うぇいのる	綺麗に引っ掛かっててお腹いたい	
336	00:31:56	猫の散歩道	まだある（もうない）	
337	00:32:06	八木谷	ｲｲﾃﾞｭｴﾙﾀﾞｯﾀﾅｰ	
338	00:32:07	ヴァ虎	もし風魔の矢があったら勝ってましたよ	
339	00:32:18	はまちハウマッチ	また空牙団っぽい	
340	00:32:19	プラスワン	クウガ団ほんと嫌い	
341	00:32:22	たちかわ	ゴールドになった途端ボロ負けしてません？	
342	00:32:30	天地煉	いいデュエルと思ってなさそうなテンション	
