行番号	投稿時間	投稿者	メッセージ	スパチャ
456	00:23:47	タケノコ男	かわいい	
457	00:23:48	らうらう	かわいい	
458	00:23:54	mk 95	かわいい	
459	00:24:06	sio3go	かわいい	
460	00:24:07	じょーげん	ちゅっちゅ	
461	00:24:13	りあすて	抽選・・・	
462	00:24:17	さらら。	草	
463	00:24:17	ソーデスソーデス	かしこい	
464	00:24:20	ジョンソン	名札たすかる	
465	00:24:22	ジャック・オー	たゆたう…	
466	00:24:37	こみこ	抽選＝ガチャか	
467	00:24:41	ナウ	やさしい	
468	00:24:48	にけい	ガチャの人！	
469	00:25:07	カーマイン	若干のかっぺーボイス味	
470	00:25:12	ジャック・オー	リセマラだ！	
471	00:25:30	カーマイン	東宝の怪獣かな？	
472	00:25:32	ジョンソン	流星群強そう	
473	00:25:43	D W	！？	
474	00:25:45	motiyomogi	えぇ…	
475	00:25:49	ニャンコ先生	現地調達！？	
476	00:25:55	クロムア	動物虐待・・・	
477	00:25:55	JUNY	YO	
478	00:25:56	スモーク	誘拐？	
479	00:25:56	リフェ	すごい演出だ…	
480	00:25:57	ヘンリーダーガー	えぇ・・・	
481	00:25:58	こみこ	拉致では？	
482	00:25:58	ジャック・オー	拉致ってきた	
483	00:25:58	りあすて	そうはならんやろ	
484	00:26:00	ソーデスソーデス	困惑姉ちゃんすき	
485	00:26:03	aarar scsrt	拉致してる...	
486	00:26:03	ののててで	人さらい？	
487	00:26:03	らうらう	ええ・・・	
488	00:26:06	ジョンソン	ハイエース...	
489	00:26:06	じょーげん	冬山から裸のおっさんが！！	
490	00:26:11	K. u	おいしい煮玉子	
491	00:26:11	ナウ	やべーやつだった	
492	00:26:11	テンションテクノスオ	えぇ・・・	
493	00:26:12	motiyomogi	？	
494	00:26:14	T.のかね	？	
495	00:26:16	JUNY	ああ、抽選	
496	00:26:19	パンセポンセ	はい	
497	00:26:45	スモーク	俺もその人が出たけど決まってるのかな	
498	00:26:52	さらら。	初回R確定	
499	00:26:54	りあすて	固定なのか	
500	00:27:38	ナウ	風が呼んでる	
501	00:29:14	さらら。	主人公は正直育てなくても…	
502	00:29:20	りあすて	かわいそう	
503	00:29:22	こみこ	ガチャ産のキャラに勝てるわけがない	
504	00:29:54	りあすて	スタン中のグラフィックかわいいね・・・	
505	00:29:57	じょーげん	おるやろ！	
506	00:30:06	motiyomogi	かわいい	
507	00:30:15	りあすて	最高だろ	
508	00:30:15	ジャック・オー	もしもしポリスメン？	
509	00:30:22	スモーク	草	
510	00:30:26	ヘンリーダーガー	草	
511	00:30:29	りあすて	記憶喪失	
512	00:30:30	biki koto	姉ちゃん…？	
513	00:30:30	motiyomogi	草	
514	00:30:30	パンセポンセ	草	
515	00:30:31	こみこ	草	
516	00:30:32	じょーげん	記憶が…	
517	00:30:32	さらら。	草	
518	00:30:35	リフェ	草	
519	00:30:36	カーマイン	草	
520	00:30:38	ジョンソン	草	
521	00:30:40	D W	お前・・・記憶が・・・	
522	00:30:41	らうらう	姉ちゃんタグリンダキューブになってるよ	
523	00:30:44	八木谷	草	
524	00:30:45	テンションテクノスオ	定期記憶喪失	
525	00:30:49	タケノコ男	忘れるのが早すぎる	
526	00:30:50	HILO	おいしい煮玉子	
527	00:30:53	いぶきんぐ	脳に損傷でも抱えていらっしゃる？	
528	00:31:03	HILO	おせき	
529	00:31:22	さらら。	通常ガチャは引く必要ないかな	
530	00:31:32	いぶきんぐ	うーん…うちだけかな今日は一分ごとくらいに完全に切れた表示になって再読込しないといけない…	
531	00:31:51	うぇいのる	レアチケがミッションやってたら貰えるね	
532	00:31:52	JUNY	恒星よ…	
533	00:31:58	biki koto	ぐるぐる	
534	00:32:03	ジョナサン・グレーン	うちも今日は調子悪いな…つべの不具合かな…	
535	00:32:12	リフェ	あ、リンダになってるね	
536	00:32:15	こみこ	youtubeさんさぁ…	
537	00:32:16	Ami Saika	ようつべしっかりしろ	
538	00:32:17	いぶきんぐ	ゆーちゅーぶさんしっかりして！	
539	00:32:18	HILO	リンダキューブになってる	
540	00:32:19	T.のかね	リンｄ…	
541	00:32:27	タケノコ男	草	
542	00:32:27	らうらう	草	
543	00:32:27	りあすて	謎の獣人出てるし実質リンダ	
544	00:32:29	せせらぎ	リンダｗ	
545	00:32:34	リフェ	草	
546	00:32:34	motiyomogi	草	
547	00:32:35	HILO	草	
548	00:32:37	こみこ	草	
549	00:32:42	うぇいのる	🌀	
550	00:32:42	ジョナサン・グレーン	ブルーストーン2はリンダキューブ アゲインだった…？	
551	00:32:55	りあすて	リンダキューブアゲインの案件にすり替えておいたのさ	
552	00:33:03	カーマイン	草	
553	00:33:07	らうらう	奇ゲーだった・・・？	
554	00:33:18	MrTama02	欠片ガチャか	
555	00:33:33	りあすて	シュプール、洞窟物語で単語を知った オタクなので	
556	00:33:35	ろりはるこん	おいしい煮玉子	
557	00:33:44	ジョナサン・グレーン	むっ！	
558	00:33:49	らうらう	マンダだ	
559	00:34:07	りあすて	課金ね	
560	00:34:18	カギカギ	ゲーム内通貨でガチャチケ買えたような	
561	00:34:22	さらら。	☆3以上確定チケもログインだけでもらえる	
562	00:35:03	うぇいのる	補給場でも貰える	
563	00:35:21	HILO	デフォルメ状態かわいいね	
564	00:35:29	りあすて	メトロンis何	
565	00:35:56	さらら。	強化素材	
566	00:35:57	mori mori	姉、容赦なくストーリーを飛ばす	
