行番号	投稿時間	投稿者	メッセージ	スパチャ
276	00:07:44	ニャンコ先生	蝙蝠おっさん！	
277	00:07:45	なんたら	本当にバットマンなんだ…	
278	00:07:45	パンセポンセ	バッツだ！	
279	00:07:46	はまちハウマッチ	つよそう	
280	00:07:47	ねぎ男	バットマン！？	
281	00:07:49	じょーげん	かっこいい	
282	00:07:50	タケノコ男	すごい	
283	00:07:52	えび	頼もしい	
284	00:07:53	いぶきんぐ	すごい	
285	00:07:53	にけい	バットマンなにしてんだ	
286	00:07:53	biggs	つよそう	
287	00:07:55	クロム	バットマンおるんか！	
288	00:07:58	うぇいのる	敵にスーパーマンかな	
289	00:07:58	東京コノハムシ	ゴッサムじゃん	
290	00:08:03	カーマイン	ﾃﾚﾚﾚﾚﾚﾚﾚﾊﾞｯﾏ-ﾝ	
291	00:08:07	はまちハウマッチ	黄金バットもほしい	
292	00:08:11	mori mori	ビックリドッキリ車使わせて	
293	00:08:12	内臓脂肪	バットマンも戦国に飛ばされたり大変だな…	
294	00:08:12	じょーげん	ここゴッサムシティよりやばいのか…	
295	00:08:15	八木谷	バットマンで草	
296	00:08:16	Shuzo	姉ちゃんもついに全米デビューか	
297	00:08:20	おさかな	バットマンが平原を元気に走り回ってるの初めて見た	
298	00:08:22	にけい	意外とゴッサム近所なのか	
299	00:08:23	竹輪	親切設計だ	
300	00:08:42	らうらう	左上にまっぷある	
301	00:08:42	JUNY	協調性のないやつだなー	
302	00:08:49	ジョナサン・グレーン	つよい	
303	00:09:02	mori mori	実際つよい	
304	00:09:03	えび	介護士バットマン	
305	00:09:09	motiyomogi	がんばえー	
306	00:09:16	東京コノハムシ	ヘルパーバットマン	
307	00:09:20	らうらう	あーーーーーー	
308	00:09:27	竹輪	草	
309	00:09:27	motiyomogi	草	
310	00:09:29	mori mori	見る見るうちに体力減ってて草	
311	00:09:29	らうらう	かわいい	
312	00:09:29	究極ド根性ダイコン	草	
313	00:09:33	カーマイン	草	
314	00:09:34	リフェ	草	
315	00:09:35	八木谷	草	
316	00:09:36	biggs	どうか許して欲しい	
317	00:09:39	ジョナサン・グレーン	草	
318	00:09:52	らうらう	リコールアイコンタップでかえれるはず・・・	
319	00:09:59	えび	回復ボタンない？	
320	00:10:02	ジョナサン・グレーン	ヘルパー戦法	
321	00:10:05	りあすて	ヘルパー戦法	
322	00:10:09	究極ド根性ダイコン	よく見たら右下に回復ボタンあるね	
323	00:10:10	八木谷	徒歩帰宅	
324	00:10:10	Eトマト	もっと戻って！	
325	00:10:13	スモーク	下の回復ボタンでもいけるんじゃない	
326	00:10:19	岸辺一徳	スタート地点じゃ？	
327	00:10:20	ぴねかっと	回復って書いてあるね	
328	00:10:37	リフェ	右下のスキルは覚えないの？	
329	00:10:39	らうらう	かわいい	
330	00:10:45	竹輪	かわいい	
331	00:10:48	厳かな守護者P	レベル上がってるからスキル覚えられるのでは？	
332	00:10:49	カーマイン	やるねェ…	
333	00:10:51	カギアカギ	かわいい	
334	00:10:51	ジョナサン・グレーン	かしこい	
335	00:10:51	スモーク	かわいい	
336	00:10:57	八木谷	かわいい	
337	00:10:58	じょーげん	クールタイムか	
