行番号	投稿時間	投稿者	メッセージ	スパチャ
388	00:26:44	ジョナサン・グレーン	かわいい	
389	00:26:46	パンセポンセ	かわいい	
390	00:26:51	カーマイン	かわいい	
391	00:26:52	Ami Saika	のじゃロリ	
392	00:27:03	カーマイン	かわいそうはかわいい	
393	00:28:00	Ami Saika	なるほど	
394	00:28:03	東京コノハムシ	いつもの条約	
395	00:28:10	うぇいのる	未開惑星保護条約また破られてる…	
396	00:28:36	いぶきんぐ	守られない条約	
397	00:29:02	motiyomogi	かっこいい	
398	00:29:06	JUNY	ロボ	
399	00:29:08	eve	よい	
400	00:29:08	カギカギ	かわいい	
401	00:29:11	T.のかね	かっこいい…	
402	00:29:13	ジョナサン・グレーン	むっ！	
403	00:29:13	いぶきんぐ	かっこいい	
404	00:29:14	桜田紅	cool	
405	00:29:15	カーマイン	かわいい	
406	00:29:19	Ami Saika	レイキャシール	
407	00:29:19	なんたら	🆒	
408	00:29:20	らうらう	かっこいい	
409	00:29:21	カギカギ	すごいかっこいい	
410	00:29:21	カーマイン	🆒	
411	00:29:26	東京コノハムシ	絶対つよい	
412	00:29:28	ジャック・オー	クールでかっこいいロボ娘っぽいなー	
413	00:29:30	タケノコ男	クゥルゥ	
414	00:29:39	fami fami	また天井あるかなあ	
415	00:30:15	らうらう	ミスタ・デスチューリップ	
416	00:30:20	東京コノハムシ	ミスタ・	
417	00:30:24	いぶきんぐ	ミスタ・デスチューリップ	
418	00:30:46	なんたら	なるほど	
419	00:30:49	うぇいのる	4が嫌いそう	
420	00:30:51	Ami Saika	へー	
421	00:30:52	竹輪	へー	
422	00:31:08	カギカギ	全部だ！	
423	00:31:19	ジョナサン・グレーン	そうなんだ…	
424	00:32:08	カーマイン	モーフィアス？	
425	00:32:11	ジャック・オー	おみず	
426	00:32:32	うぇいのる	草	
427	00:32:37	ジョナサン・グレーン	草	
428	00:32:38	スモーク	草	
429	00:32:38	ミワタリ	草	
430	00:32:41	Ami Saika	草	
431	00:32:43	タケノコ男	草	
432	00:32:47	九代目中山稲五朗	草	
433	00:32:50	カーマイン	草	
434	00:32:52	ジョナサン・グレーン	ソシャゲあるある	
435	00:32:56	らうらう	しょうがないね・・・	
436	00:32:57	なんたら	しょうがないね	
437	00:33:04	fami fami	でも大神さん欲しかった…	
438	00:33:09	motiyomogi	たしかに	
439	00:33:14	JUNY	ユーインくんとの距離が縮まっちゃうね	
440	00:33:18	味付けタマゴ	サガじゃ	
441	00:33:26	ジャック・オー	大神隊長ならガチャ回すのに	
442	00:33:42	カーマイン	のびのび姉ちゃん	
443	00:33:47	なんたら	いい	
444	00:33:53	スモーク	まだチャプター3の狼男にフルボッコにされたとこだな	
445	00:35:00	うぇいのる	干渉を最大限控えるとは	
446	00:35:11	ジャック・オー	狼男…ティニーク？	
447	00:35:43	K. u	ティニークそういえば居なかったのか	
448	00:35:46	fami fami	実装予定ありましたね	
449	00:36:23	カーマイン	うれしそ	
450	00:36:30	eve	ウェルチちゃん良いキャラ	
451	00:37:44	ねこくーる	クールだなー	
452	00:37:47	fami fami	くーるだなーれいせいだなー	
453	00:37:51	いぶきんぐ	うぇーーーーるち！	
454	00:37:52	カーマイン	🆒な子いいよね…	
455	00:37:59	ミワタリ	草	
456	00:38:13	ジャック・オー	超今風	
457	00:38:15	JUNY	ﾋﾟｭｰ	
458	00:38:17	motiyomogi	超今風SE	
459	00:38:20	カーマイン	超今風！	
460	00:38:22	eve	ヒューン	
461	00:39:13	カーマイン	ゲキツイ	
462	00:40:14	うぇいのる	いい感じ	
463	00:40:19	JUNY	今ちょうどよくなった	
464	00:40:22	岸辺一徳	丁度いい感じ	
465	00:40:23	タケノコ男	聞こえやすくなった	
466	00:40:25	いぶきんぐ	聴きやすくなった	
467	00:40:28	motiyomogi	音量よくなった	
468	00:41:05	スモーク	ヴァルカの声が小さいからしょうがないね	
469	00:41:42	いぶきんぐ	スキップユーイン	
470	00:42:33	いぶきんぐ	かわいい	
471	00:42:35	なんたら	うむ	
472	00:42:40	カギカギ	かわいい	
473	00:42:42	うぇいのる	見たい	
474	00:42:42	ミワタリ	かわいい	
475	00:42:42	桜田紅	体……	
476	00:42:44	T.のかね	かわいい	
477	00:42:45	パンセポンセ	かわいい	
478	00:42:45	タケノコ男	かわいい	
479	00:42:46	カーマイン	かわいい	
480	00:42:49	ねこくーる	ヴァルカちゃん詳しく調べたい	
481	00:42:51	スモーク	くわしく！	
482	00:42:51	岸辺一徳	かわいい	
483	00:42:55	motiyomogi	かわいい	
484	00:42:56	じょーげん	あら＾～	
485	00:43:10	桜田紅	ﾀﾞﾒ……	
486	00:43:11	ジャック・オー	あら＾～	
487	00:43:18	eve	いい...	
488	00:43:22	うぇいのる	草	
489	00:43:24	らうらう	いい	
490	00:43:36	らうらう	おみず	
491	00:43:39	ジャック・オー	おみず	
492	00:44:04	ジャック・オー	ユーインかしこい	
493	00:44:18	九代目中山稲五朗	かしこい	
494	00:44:20	うぇいのる	理解はやい	
