行番号	投稿時間	投稿者	メッセージ	スパチャ
383	01:30:37	カギカギ	姉ちゃんそれ好きだな！	
384	01:30:46	東京コノハムシ	千円で復活	
385	01:30:47	カーマイン	シリアスなシーンですよ！	
386	01:31:06	ナウ	実は焚きつけてる説	
387	01:31:44	にけい	要領を得ないぞ！	
388	01:31:49	りあすて	融合だ・・・	
389	01:31:52	チキン肉なし	合体はロマン	
390	01:31:54	スモーク	余計な話するから切れちゃったじゃん！	
391	01:32:01	白銀ユリア	割と王道を全力で行ってくれてるの悪うない	
392	01:32:24	内海柚	我はラスボス...	
393	01:32:24	カーマイン	合身！	
394	01:32:46	motiyomogi	かわいい	
395	01:32:48	竹輪	かわいい	
396	01:32:52	ホワイトラン衛兵	かわいい	
397	01:32:52	カーマイン	かわいい	
398	01:32:53	ナウ	ゴーショーグンかな？	
399	01:32:55	カギカギ	かわいい	
400	01:32:57	チキン肉なし	かわいいおうた	
401	01:33:11	カーマイン	宇宙スペースナンバーワン	
402	01:33:20	ナウ	我はラスボス・・・？	
403	01:33:25	mori mori	なんとも言えない形状	
404	01:33:28	りあすて	まだ第二形態って感じ	
405	01:33:38	にけい	がんばって合体したんだからヘチョイとか言わない！	
406	01:33:42	白銀ユリア	継ぎ接ぎだからあんまり綺麗だと逆におかしい説がある	
407	01:33:46	リフェ	もう1回変身しそう	
408	01:33:55	motiyomogi	草	
409	01:33:55	竹輪	かわいい！	
410	01:33:56	カギカギ	T	
411	01:33:56	T.のかね	Ｔ	
412	01:33:58	らうらう	kawaii	
413	01:33:58	ナウ	フィー	
414	01:33:59	スモーク	T	
415	01:33:59	ホワイトラン衛兵	T	
416	01:34:00	カーマイン	かわいい	
417	01:34:01	mori mori	かわいい	
418	01:34:02	JUNY	きゃりぶれーしょん中	
419	01:34:03	チキン肉なし	T	
420	01:34:05	mk 95	フィー	
421	01:34:20	りあすて	どういうこと？	
422	01:34:30	motiyomogi	おみず	
423	01:34:37	カーマイン	おみず	
424	01:34:58	フェルマー	今の攻撃防いでくれたんじゃないのフィー	
425	01:35:05	にけい	帰ろう！みんなで！	
426	01:35:29	りあすて	一時帰宅	
427	01:35:41	白銀ユリア	もう帰る	
428	01:36:01	カーマイン	ありがち	
429	01:36:04	ナウ	テイルズかな？	
430	01:36:07	デンキヒツジ	おいしい煮玉子	
431	01:36:10	白銀ユリア	ロマサガ2のワグナス懐かしい	
432	01:36:33	東京コノハムシ	仲間全員に話しかけるやつ	
433	01:36:48	内海柚	モノによってはラスボス倒すとエンディング直行だから直前セーブで裏ダンジョンに行ったりもする	
434	01:36:57	カーマイン	おせき	
435	01:38:19	白銀ユリア	不意打ちのカニ	
436	01:38:22	りあすて	やすら🦀	
437	01:38:28	東京コノハムシ	かに道楽	
438	01:38:32	チキン肉なし	おのれ遊星	
439	01:38:35	内海柚	今年は幽霊杉花粉も酷いからね	
440	01:39:15	カギカギ	反発属性多かったからかな	
441	01:39:21	竹輪	草	
442	01:39:28	スモーク	草	
443	01:39:37	ジャック・オー	草	
444	01:39:49	東京コノハムシ	レベリング救済用	
445	01:39:52	JUNY	どちゃくそ銃なぐり	
446	01:41:59	カーマイン	っぽい	
447	01:42:15	チキン肉なし	我はラスボスって言ってるステージ	
448	01:42:39	竹輪	がんばえー！	
449	01:42:39	カーマイン	つまり四足歩行獣と合体する？	
450	01:43:20	らうらう	かっこいい	
451	01:43:21	竹輪	かっこいい	
452	01:43:33	JUNY	ラーゼフォンみたい	
453	01:43:42	りあすて	そうそうこういうのがいいんだよな	
454	01:43:59	白銀ユリア	必殺防御キャンセルされたね	
