行番号	投稿時間	投稿者	メッセージ	スパチャ
177	00:06:18	カーマイン	会議室はどこ…	
178	00:06:37	こみこ	幼女に介護されるしゅりおじ	
179	00:06:49	motiyomogi	がんばえー	
180	00:07:05	タケノコ男	クゥっ	
181	00:07:22	しれちゅー	？	
182	00:07:24	T.のかね	？	
183	00:07:26	ねこくーる	幼女があぶない	
184	00:07:28	カギアカギ	はい	
185	00:07:29	motiyomogi	？	
186	00:07:29	カーマイン	？	
187	00:07:31	リフェ	？	
188	00:07:32	aarar scsrt	え？･･･	
189	00:07:39	えび	:クゥフランゾーパーニューフランゾーパー:<ｸｩｯ	
190	00:08:20	JUNY	味方のぐるおじ	
191	00:08:27	うぇいのる	おいしい煮玉子	
192	00:08:43	しなびた白菜	midレーンがら空き	
193	00:08:55	J u d a s s	おいしい煮玉子ー	
194	00:09:31	らうらう	カマひっぱってくるからきをつけて	
195	00:09:34	いぶきんぐ	かしこい	
196	00:10:03	スモーク	幼女に吸い寄せられる姉ちゃん	
197	00:10:17	ジョナサン・グレーン	かしこい	
198	00:10:22	こみこ	フィールドおじさん	
199	00:10:49	リフェ	ここのレーン敵が多いね	
200	00:10:49	タケノコ男	ああ…	
201	00:10:55	ジョナサン・グレーン	ぐえー	
202	00:10:57	ろりはるこん	おいしい煮玉子〜	
203	00:10:59	カーマイン	ぐえー	
204	00:11:03	Ami Saika	草	
205	00:11:21	しなびた白菜	topレーン押されてるけど他レーン押せてるからタワー守りながらファーム意識かな	
206	00:11:34	ろりはるこん	頑張れ〜	
207	00:12:07	ジョナサン・グレーン	草	
208	00:12:10	こみこ	草	
209	00:12:10	らうらう	草	
210	00:12:14	カーマイン	草	
211	00:12:15	motiyomogi	草	
212	00:12:17	パンセポンセ	草	
213	00:12:17	カギアカギ	草	
214	00:12:25	いぶきんぐ	やったね	
215	00:12:29	らうらう	すごい	
216	00:12:29	JUNY	姉ちゃんの好きなシーン	
217	00:12:33	リフェ	やったー	
218	00:12:33	近藤亮	つよい	
219	00:12:34	スモーク	やったぜ	
220	00:12:34	タケノコ男	やったね	
221	00:12:41	らうらう	つよい	
222	00:12:42	カギアカギ	つよい	
223	00:12:44	こみこ	ナイスゥ	
224	00:12:46	いぶきんぐ	うまい	
225	00:13:02	しなびた白菜	ミニオン押し付けて他レーンかな	
226	00:13:06	らうらう	草	
227	00:13:07	motiyomogi	草	
228	00:13:10	岸辺一徳	草	
229	00:13:10	カギアカギ	草	
230	00:13:10	スモーク	草	
231	00:13:11	近藤亮	草	
232	00:13:12	T.のかね	草	
233	00:13:13	ジョナサン・グレーン	草	
234	00:13:13	タケノコ男	草	
235	00:13:14	カーマイン	草	
236	00:13:14	うぇいのる	草	
237	00:13:15	いぶきんぐ	草	
238	00:13:17	にけい	草	
239	00:13:27	らうらう	ドヤすぎる	
240	00:13:34	スモーク	帰還出来たからノーカン！	
241	00:14:05	らうらう	つよい	
242	00:14:21	いぶきんぐ	つよい	
243	00:14:48	らうらう	かしこい	
244	00:14:49	近藤亮	かしこい	
245	00:14:49	岸辺一徳	いい判断	
246	00:14:52	しなびた白菜	相手jg荒らすのもありかもしれない	
247	00:14:54	ジョナサン・グレーン	かしこい	
248	00:14:59	カーマイン	かわいい	
249	00:15:25	しなびた白菜	かなり押せてる	
250	00:15:28	えび	勝ってる	
251	00:15:33	うぇいのる	つよい	
252	00:15:33	カーマイン	つよい	
253	00:16:19	しなびた白菜	味方陣地に敵結構攻めてきてるから狩るのもいいかもしれない	
254	00:16:55	biggs	おいしい煮玉子	
255	00:17:03	motiyomogi	たのしそう	
256	00:17:21	ジョナサン・グレーン	かわいい	
257	00:17:52	らうらう	ドヤリコール草	
258	00:17:54	近藤亮	いいね	
259	00:17:55	biggs	かわいい	
260	00:17:55	こみこ	やるねぇ…	
261	00:17:56	岸辺一徳	白熱	
262	00:17:56	いぶきんぐ	めっちゃこっちも攻められてるね	
263	00:17:56	にけい	またそんなとこでリターンして！	
264	00:18:17	究極ド根性ダイコン	ハラハラするリターン	
265	00:18:22	Ami Saika	キャリー姉ちゃん	
266	00:18:25	HILO	おいしい煮玉子	
267	00:18:41	近藤亮	草	
268	00:18:46	タケノコ男	かわいい	
269	00:18:51	こみこ	草	
270	00:18:51	らうらう	かわいい	
271	00:18:52	岸辺一徳	草	
272	00:18:53	motiyomogi	草	
273	00:18:58	タケノコ男	草	
274	00:18:58	sas b	草	
275	00:18:59	パンセポンセ	かわいい	
276	00:19:01	リフェ	草	
277	00:19:03	カーマイン	草	
278	00:19:05	究極ド根性ダイコン	草	
279	00:19:13	うぇいのる	草	
280	00:19:23	カーマイン	KBT！KBT！	
281	00:19:24	motiyomogi	おみず	
282	00:19:26	タケノコ男	おみず	
283	00:19:28	スモーク		￥100
284	00:19:29	T.のかね	おみず	
285	00:19:34	カーマイン	おみず	
286	00:19:35	しなびた白菜	この時間帯のデスはリスポ遅いから集団戦次第でまくられる可能性もある	
287	00:19:47	いぶきんぐ	草に入ったその場で止まると消えてても位置予測されやすいと思う	
288	00:20:05	究極ド根性ダイコン	草	
289	00:20:06	タケノコ男	草	
290	00:20:10	スモーク	草	
291	00:20:15	うぇいのる	草	
292	00:20:23	ヘンリーダーガー	草	
293	00:20:38	らうらう	幼女おいかけられてて草	
294	00:21:10	究極ド根性ダイコン	いいぞ！	
295	00:21:20	motiyomogi	いける	
296	00:21:25	しなびた白菜	このまま中央押していけるかな	
297	00:21:38	うぇいのる	草	
298	00:21:42	カーマイン	草	
299	00:21:42	リフェ	たこ殴りになってる…	
300	00:21:43	こみこ	草	
301	00:21:45	HILO	草	
302	00:21:47	タケノコ男	命乞い好き	
303	00:21:55	らうらう	かしこい	
304	00:22:36	しなびた白菜	姉ちゃん引いて	
305	00:22:44	biggs	ぐえー	
306	00:22:45	HILO	あ	
307	00:22:52	しなびた白菜	map見ればわかるけど味方もういなかったからね	
308	00:23:15	究極ド根性ダイコン	総力戦になってこっちが全員やられた時がこわい	
309	00:23:19	スモーク	本陣固いな	
310	00:23:48	しなびた白菜	集団戦始まって各個撃破されたら負ける可能性もある	
311	00:24:18	こみこ	ナイススタン	
312	00:24:46	究極ド根性ダイコン	援護がうまい！	
313	00:24:54	ホワイトラン衛兵	ぐえー	
314	00:25:14	しなびた白菜	味方寄れてないから引いたほうがいい	
315	00:25:15	らうらう	かわいい	
316	00:25:15	いぶきんぐ	ぐえー	
317	00:25:20	biggs	かわいい	
318	00:25:21	HILO	ぐえー	
319	00:25:25	カーマイン	ぐえー	
320	00:25:25	うぇいのる	ﾌｧｯｷﾝﾃﾝﾎﾟ!	
321	00:25:41	らうらう	フラグかな	
322	00:25:46	カーマイン	こっちみるのかわいい	
