行番号	投稿時間	投稿者	メッセージ	スパチャ
234	00:14:41	りあすて	何にでもついてたふざけた説明テキストはないんだ	
235	00:14:54	スモーク	草	
236	00:14:55	カーマイン	かわいい	
237	00:15:05	ぷるるちゃん	怖い兄ちゃん	
238	00:15:06	カーマイン	17歳？	
239	00:15:27	ホワイトラン衛兵	草	
240	00:15:30	究極ド根性ダイコン	草	
241	00:15:31	motiyomogi	草	
242	00:15:32	ぷるるちゃん	怖い兄ちゃんきた	
243	00:15:35	りあすて	かっこいい聲のモブ	
244	00:15:35	カーマイン	草	
245	00:15:37	にけい	ガラが悪いな！	
246	00:15:38	リフェ	草	
247	00:15:47	motiyomogi	BGMかっこいい	
248	00:15:48	水澤悠仮面ライダーアマゾンオメガ	モブイケボで草	
249	00:15:48	マルピギア	数字の小さい順に出すんだ	
250	00:15:50	究極ド根性ダイコン	BGMがおしゃれだ	
251	00:15:50	T.のかね	曲いい…	
252	00:15:51	りあすて	BGMかっこよすぎない？？？	
253	00:15:52	クロム	BGMいいね	
254	00:15:54	JUNY	ﾌｧｲ！	
255	00:15:56	mori mori	剣がでかくてかっこいい	
256	00:15:57	カーマイン	この声…細谷？	
257	00:15:57	リフェ	おーかっこいい	
258	00:15:59	八木谷	かっこいい	
259	00:16:07	近藤大輔	草	
260	00:16:11	ジャック・オー	おいしい煮玉子	
261	00:16:12	Ami Saika	やっぱいいわこのBGM	
262	00:16:35	マルピギア	１→２→３→って感じで出していく	
263	00:16:36	mori mori	大分忙しそうだ	
264	00:16:50	水澤悠仮面ライダーアマゾンオメガ	ゴロツキナイフなのに刀とか言ってる(笑)	
265	00:17:02	Ami Saika	システム使いこなさないとマジでキツかった思い出	
266	00:17:07	K IS	Bボタンで手札捨てれますね	
267	00:17:36	究極ド根性ダイコン	カード選びの時間制限もわかりやすくなってるね	
268	00:17:42	フェルマー	ターン制じゃ無いんだ	
269	00:17:56	山田マシュー	クールタイムみたいなのがあるよ	
270	00:18:14	ホワイトラン衛兵	やったね	
271	00:18:16	motiyomogi	やったね	
272	00:18:16	リフェ	やったー	
273	00:18:17	竹輪	やったね	
274	00:18:25	ぷるるちゃん	やったぜ	
275	00:18:25	カーマイン	やったね	
276	00:18:29	水澤悠仮面ライダーアマゾンオメガ	やったぜ！	
277	00:18:31	りあすて	上のバーが待機時間でカード出すほど待ちが増えるのかな	
278	00:18:34	にけい	殴ったときにちゃんと数字が出る	
279	00:18:36	JUNY	負けたことになってる…	
280	00:18:37	スモーク	戦闘テンポ良くなった	
281	00:18:40	ジャック・オー	やったね…？	
282	00:18:42	竹輪	負けたのか…	
283	00:18:47	ぷるるちゃん	やったねクゥちゃん仲間増えるよ	
284	00:18:49	カーマイン	やってなかった	
285	00:19:02	究極ド根性ダイコン	好戦的だなヘモグロビン…	
286	00:19:06	マルピギア	戦闘テンポよくて面白いけど、忙しくて画面見る暇ないんだよなー	
287	00:19:07	ホワイトラン衛兵	血の気がおおい…	
288	00:19:12	りあすて	たしかに戦闘のスピード感があってよい	
289	00:19:20	日向千夏	1に続いてボイスたっぷり	
290	00:19:24	K IS	声のいいモブ	
291	00:19:32	motiyomogi	おみず	
292	00:19:33	らうらう	おみず	
293	00:19:35	カーマイン	おみず	
294	00:19:36	りあすて	おみず	
295	00:19:39	究極ド根性ダイコン	おみず	
296	00:19:43	水澤悠仮面ライダーアマゾンオメガ	新入りに厳しい隊長	
297	00:20:02	motiyomogi	はやい	
298	00:20:05	T.のかね	すごい	
299	00:20:07	竹輪	すごい	
300	00:20:14	リフェ	ゲージあるってことは何かに使うのかな…	
301	00:20:30	究極ド根性ダイコン	追いかけっこイベとかありそう	
302	00:20:51	リフェ	なるほど	
303	00:20:54	マルピギア	へとへと状態で敵に当たると不利スタート	
304	00:21:08	りあすて	ドロイドっぽい	
305	00:21:16	水澤悠仮面ライダーアマゾンオメガ	まどうアーマー懐かしい(笑)	
306	00:21:54	日向千夏	エッ	
307	00:22:01	究極ド根性ダイコン	喋った！？	
308	00:22:02	リフェ	しゃべった！	
309	00:22:02	りあすて	中の人いそう	
310	00:22:03	にけい	しゃべったーー！	
311	00:22:14	フェルマー	明らかに他と違う	
312	00:22:23	カーマイン	ｼｬﾍﾞｯﾀｱｱｱｱｱｱｱｱｱｱ	
313	00:22:37	mori mori	ヘモグロビン☆	
314	00:22:39	カーマイン	☆	
315	00:23:06	りあすて	積み込みじゃん	
316	00:23:19	カーマイン	かわいい	
317	00:23:23	motiyomogi	セリフの最後に☆付ける人みたいになってる	
318	00:23:30	10あああ	おいしい煮玉子	
319	00:24:02	リフェ	また別のに絡まれてる…	
320	00:24:09	カーマイン	いびられすぎる	
321	00:24:35	りあすて	私闘が多すぎる	
322	00:24:54	スモーク	味方とばっかり戦ってる…	
323	00:25:05	にけい	暗黒なんて名前の集団だし大目に見てあげよう	
324	00:25:06	motiyomogi	ギロの動きが面白い	
325	00:25:10	カーマイン	腰クネクネしとる	
326	00:25:13	らうらう	くねくね	
327	00:25:16	りあすて	ギロのモーション愉快すぎる	
328	00:25:25	フェルマー	おすすめカード教えてくれるのかー	
329	00:26:42	にけい	あの謎レベルアップ空間もあるのかな	
330	00:26:52	りあすて	たーる	
331	00:26:54	T.のかね	たーる	
332	00:27:05	リフェ	草	
333	00:27:07	りあすて	草	
334	00:27:16	カーマイン	草	
335	00:27:32	motiyomogi	草	
336	00:27:34	K IS	草	
337	00:27:35	スモーク	この部隊練度低いんじゃ…	
338	00:27:36	ホワイトラン衛兵	草	
339	00:27:44	りあすて	かがり火の火全部消す（池の水全部抜く）	
340	00:27:48	らうらう	草	
341	00:27:50	八木谷	草	
342	00:27:54	究極ド根性ダイコン	カラスくんが皮肉屋のひねくれものだったのにサギくんは直情型だな	
343	00:28:23	にけい	皇帝殺しに行くテンションじゃない！	
344	00:28:31	カーマイン	かわいい	
345	00:28:38	JUNY	頭ぐしぐし	
346	00:28:43	ねこくーる	こんばんは	
347	00:29:06	らうらう	くしくし	
348	00:29:07	カーマイン	おねむ	
349	00:29:14	ジャック・オー	ねむねむ	
350	00:29:34	らうらう	草	
351	00:29:34	motiyomogi	草	
352	00:29:36	リフェ	草	
353	00:29:38	ホワイトラン衛兵	草	
354	00:29:38	T.のかね	草	
355	00:29:43	究極ド根性ダイコン	先輩はドヤされますねこれは	
356	00:29:44	竹輪	草	
357	00:29:45	りあすて	草	
358	00:29:48	カーマイン	草	
359	00:30:03	リフェ	この人がヒロインなのかな？	
360	00:30:08	りあすて	いきなりヴァララ！って言ったからそういう面白キャラかと思った	
361	00:30:27	motiyomogi	かわいい	
362	00:30:28	スモーク	草	
363	00:30:31	りあすて	かわいい	
364	00:30:37	リフェ	かわいい	
365	00:30:44	ジャック・オー	かわいい	
366	00:30:47	らうらう	みかたでしょ	
367	00:30:50	カーマイン	おみず	
368	00:30:51	究極ド根性ダイコン	かわいい	
369	00:30:51	ジャック・オー	おみず	
370	00:30:56	ヘンリーダーガー	おみず	
371	00:30:57	竹輪	かわいい	
372	00:31:03	らうらう	ぼくちゃん	
373	00:31:05	りあすて	やがてデレる	
374	00:31:38	カーマイン	大姉ちゃんにぼくちゃんて言ってほしい	
375	00:31:52	らうらう	ギロの声不思議	
376	00:31:59	りあすて	わかる大姉ちゃんのぼくちゃん聞きたい	
377	00:32:18	りあすて	ア～～	
378	00:32:20	カーマイン	ありがたい…	
379	00:32:24	竹輪	かわいい	
380	00:32:29	ジャック・オー	伝説って？	
381	00:32:30	にけい	ギロ二人分声優おるのか	
382	00:33:08	mori mori	草	
383	00:33:17	T.のかね	そうだね…	
384	00:33:23	motiyomogi	たしかに	
385	00:33:24	ねこくーる	うん	
386	00:33:32	ジャック・オー	あるある	
387	00:33:35	りあすて	氷漬けの幻獣にやられたりする	
388	00:33:57	neko kage	バテン何も知らないけど戦闘曲だけはめっちゃ聴いた！	
389	00:34:06	mori mori	ギロのキャラが濃すぎる	
390	00:34:06	究極ド根性ダイコン	前作のBGMのテイストを残しながら雰囲気変わっててすごい	
391	00:35:13	motiyomogi	やったね	
392	00:35:20	K IS	危なかった	
393	00:35:36	リフェ	草	
394	00:35:38	竹輪	草	
395	00:35:39	スモーク	草	
396	00:35:58	カーマイン	草	
397	00:36:04	りあすて	何このシーンギャグか？？？？	
398	00:36:09	ホワイトラン衛兵	草	
399	00:36:14	motiyomogi	草	
400	00:36:17	K IS	草	
401	00:36:19	究極ド根性ダイコン	草	
402	00:36:20	リフェ	草	
403	00:36:20	らうらう	草	
404	00:36:33	にけい	あ	
405	00:36:35	らうらう	あ	
406	00:36:36	ジャック・オー	草	
407	00:36:37	カーマイン	静かに…	
408	00:36:39	motiyomogi	見つかってて草	
409	00:36:40	日向千夏	鎧着て料理してる…	
410	00:36:43	らうらう	ばれた	
411	00:37:05	究極ド根性ダイコン	なんか愉快な動きのメカがいる	
412	00:37:08	カーマイン	草	
413	00:37:12	りあすて	軍人のコックって沈黙じゃん、負けイベだ・・・	
414	00:37:17	JUNY	仲間増えてる…	
415	00:37:17	リフェ	そういえば今回は自動でレベル上がるんだね	
416	00:37:58	らうらう	テンポいいなあ	
417	00:38:17	らうらう	姉ちゃん？	
418	00:38:19	カーマイン	おねむ？	
419	00:38:22	究極ド根性ダイコン	うまそう	
420	00:38:29	ホワイトラン衛兵	かわいい	
421	00:38:29	カーマイン	かわいい	
422	00:38:33	らうらう	こくこくしてた	
423	00:38:34	T.のかね	kawaii	
424	00:38:35	motiyomogi	かわいい	
425	00:38:36	リフェ	かわいい	
426	00:38:36	竹輪	かわいい	
427	00:38:38	らうらう	かわいい	
428	00:38:38	にけい	結構ギリギリでは？	
429	00:38:39	りあすて	かわいい	
430	00:38:39	究極ド根性ダイコン	かわいい	
431	00:38:40	ジャック・オー	かわいい	
432	00:38:44	ねこくーる	夢の世界へ	
433	00:38:59	カーマイン	かわいいなぁ…	
434	00:39:28	りあすて	かわいいね・・・・	
435	00:39:39	らうらう	声にはまだ覇気がある	
436	00:40:13	カーマイン	がんばえー	
437	00:40:17	ねこくーる	木曜までは気力が続く	
438	00:40:26	竹輪	がんばえー	
439	00:40:31	ホワイトラン衛兵	やったね	
440	00:42:16	カーマイン	ギロの動きジョジョみある	
