行番号	投稿時間	投稿者	メッセージ	スパチャ
237	00:00:48	こいこいちゃんねる Koikoi Channel	やったのにゃ	
238	00:00:48	Amserd	みんな#Dだ	
239	00:00:49	ヒリア	モデルすごい！	
240	00:00:49	もっけいChannel	MODあるのか	
241	00:00:49	最北のヒロッピー	L4D2じゃあああああああ	
242	00:00:49	D W	狂気の世界の始まりや	
243	00:00:50	マキシマムイモ	きたーー	
244	00:00:51	綿棒	ゲームの中にいる！！	
245	00:00:51	キャッツあざらし	BANRTAはじまた	
246	00:00:51	SHIN SASAO	ゆあちゃんから	
247	00:00:51	ベリアル	台湾ドルニキ	
248	00:00:52	初月初世	ついに始まりましたなぁ	
249	00:00:52	naegis	こんばんは！	
250	00:00:52	ぜったいWhiteCalmきゃっと/白猫	声がww	
251	00:00:53	EEB	きた	
252	00:00:53	阿久津零	おおおおおおすげぇ	
253	00:00:53	餃子の皮むき	全員いる！	
254	00:00:53	ウイｌお	きたー	
255	00:00:53	のうぇいうぇいうぇい	やあ	
256	00:00:54	ビスケット・ココア	ロボしかいねぇな！！	
257	00:00:54	みょんアリ	こんばんは〜	
258	00:00:54	凉	はじまた	
259	00:00:54	柚子湯	こんばんはー	
260	00:00:54	コスモス_	こんばんは	
261	00:00:54	はらまき	ｌ４ｄ２やあ	
262	00:00:54	ハチ	すっげぇ！	
263	00:00:54	コウルド	こんばんわー	
264	00:00:55	七志野五平	今のところ全員スケベ	
265	00:00:55	一般人N_P	なんだこれは！？	
266	00:00:55	オクトパス	BANされない？大丈夫？	
267	00:00:56	roriahe	無事を祈ります	
268	00:00:56	佐藤仁	おおモデルが	
269	00:00:56	TEBA	こんばんはー	
270	00:00:56	ふかふかマスク	すごい！	
271	00:00:56	ジョナサン・グレーン	来てしまったな…	
272	00:00:56	わらびもち	初手放送事故で草	
273	00:00:56	鼠犬/チューケン	音が途切れ途切れww	
274	00:00:57	とり	ええやん！	
275	00:00:57	A-100100	ホバー移動草	
276	00:00:58	たいやき	ギリギリ間に合ったか	
277	00:00:58	marupop	すげー	
278	00:00:59	砂糖	メンツが濃すぎるでしょ！	
279	00:00:59	桔梗	こんばんはー	
280	00:00:59	ラーペ	！？おお！ＭＯＤか	
281	00:01:00	戸田史憲	こんばんわ	
282	00:01:00	ヘクトカルパス	距離感wwwwwwwww	
283	00:01:00	Zexeed	JCがいる	
284	00:01:00	レモンティー	淫淫淫淫	
285	00:01:00	橘花茶-きっかちゃ-	きたー	
286	00:01:00	佐藤ぽんこつ犬	モデルすげぇや	
287	00:01:00	味付けタマゴ	わ～い	
288	00:01:01	はるにれ	おお！皆いる	
289	00:01:01	加瀬薫	やべえ奴らで草	
290	00:01:01	一色楓恋	きたー	
291	00:01:01	しろういっち	こんー	
292	00:01:01	魚類	全員好きの神コラボ！	
293	00:01:01	かたもく	バーチャル警察だ！	
294	00:01:01	大福蕨	楽しみ	
295	00:01:02	にぼっしー	MODすごーい	
296	00:01:02	あにあな#凛fam	こんばんわー	
297	00:01:03	イ シダ イ	すげえ	
298	00:01:03	お茶	(放送を)BAN!BAN!	
299	00:01:03	酒呑童子	スポンサー周恩来で大草原	
300	00:01:03	J	こんばんは	
301	00:01:03	カタリナのネーコハルト	こんばんは	
302	00:01:04	だるさん	猫盛ィ！	
303	00:01:04	まかべ	すげえ！	
304	00:01:04	斉藤マナ	初見です	
305	00:01:05	周恩来	なんかすごいことになってる	
306	00:01:06	R gon	お姉ちゃん視点ええぞ！ええぞ！	
307	00:01:06	ヘンリーダーガー	こんばんわああぁぁぁｌ！	
308	00:01:06	ヴァンダイン	全員モデルいいね	
309	00:01:07	akimay00	なんだこの組み合わせ！？	
310	00:01:07	MIKO MMM	お姉ちゃんぼっちやんけ	
311	00:01:08	ヨモギ	おー	
312	00:01:08	- 567	こんばんはー	
313	00:01:08	kurokuma	すごい	
314	00:01:08	ケンモ・ロイヤル	なぜクゥちゃんだけ右にいるんだｗ	
315	00:01:08	Marisael Monaca_Lucifero	Modｗやはりニーツちゃんかｗ	
316	00:01:08	暁に堕つ	こんばんは～♪	
317	00:01:08	霧谷レイラ	こんばんは！	
318	00:01:09	ちゅー	淫淫淫淫コラボ	
319	00:01:09	あざーら	きた！	
320	00:01:09	湯葉	もしかして全員オリジナルモデルかこれ？	
321	00:01:09	あああいいい	隙あらば除き	
322	00:01:10	むさし	大佐ァ！	
323	00:01:10	徳川慶喜	またセクハラしてる	
324	00:01:11	美影雷雨	クゥちゃんニーツちゃんすこ	
325	00:01:11	channel stickman	淫淫淫淫	
326	00:01:11	Guestman	何だこのメンツ！？	
327	00:01:11	ghost11 lone_	レディィィィィスアァァァンドジェントルメェェェン！バーチャルユーチューバーからの刺客、皆さんご存知のあの四人が、予測可能回避不可能な奇想天外とんでもチームを組んでL4D2に殴り込みだァ！ それでは満を持して、全選手入場！	
328	00:01:11	山田ボブ	ヤマザキ春のＢＡＮ祭り会場はここですか？	
329	00:01:11	ベンガルトラ	絵面で草	
330	00:01:11	-カツキ-	こんばんは！	
331	00:01:12	羅威我	こんばんはー	
332	00:01:12	cafe Nes	奇蹟のカーニバル草	
333	00:01:12	タコスドン	しゅごいMOD	
334	00:01:13	hiro waka	こんばんは	
335	00:01:13	マスターさん	すげぇなこれ	
336	00:01:13	にけこん	絵面がやばい	
337	00:01:13	宗博隆	はいセクハラ	
338	00:01:13	たり	早速セクハラしてる・・・	
339	00:01:13	Bozeman	全員ＭＯＤすげー	
340	00:01:13	サフォー	速攻のぞきに行って草	
341	00:01:13	響黒杜	音ががが	
342	00:01:14	れたれたす	カオスー	
343	00:01:14	ミディ / 作曲バーチャルyoutuber	BAN記念	￥2,000
344	00:01:14	いむう	こんばんわ	
345	00:01:14	醤油	全員MODだと…たまげた	
346	00:01:15	死ニ神。ch	ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!	
347	00:01:15	no on	ニーツちゃんもうスカート覗いてるやんけ！	
348	00:01:15	キッサ	全員MODだ！	
349	00:01:15	ナッツ店長	ニーツちゃん相変わらずＬ４Ｄと相性悪いな	
350	00:01:15	モヒカン	ニーツすごいなほんまに	
351	00:01:16	uraraうらら	スカートめくるな！！！	
352	00:01:16	グピ	こんばんは	
353	00:01:16	おくら	みんなモデルだ	
354	00:01:16	そで999	こんばんはー	
355	00:01:16	nendoki	来たか	
356	00:01:17	cotton モノ愛	こんBANはー	
357	00:01:18	ショートピースロングピース	配信する旅声が変わるメカ	
358	00:01:18	ナウ	初手セクハラロボ	
359	00:01:19	ゾンビはっか	バーチャル女子会ときいて	
360	00:01:19	K. u	クゥちゃんMODかわいい	
361	00:01:20	コロ鈴の実	全員分用意したんですか	
362	00:01:20	dez508	おお、やはり皆MODあるのか	
363	00:01:20	タケバヤシ	スカートめくれ	
364	00:01:20	もっけいChannel	誰がMOD作ったんだ？	
365	00:01:21	ヒスイ	こん	
366	00:01:21	リンぐだお	BAN盛ィ！	
367	00:01:21	Y W	こんばんはー	
368	00:01:23	ロンドベルジェニ	ニーツちゃん？	
369	00:01:23	ぽーちき	姉ちゃんMODとはニーツおつやぞ	
370	00:01:23	最北のヒロッピー	MODはニーツ氏制作かな	
371	00:01:23	ラムネ教クソおもちゃ担当モネシロ	はい草	
372	00:01:24	バーチャル魔界猫黒猫カロン	こんばんわー	
373	00:01:24	1 5	ミディちゃん！	
374	00:01:24	山海天半	やったー	
375	00:01:24	石津琢也	あっくん笑	
376	00:01:24	Theia	Midyちゃん！？	
377	00:01:24	0126キルノ	BANされる！BANされる！	
378	00:01:25	naegis	ＢＡＮＲＴＡ	
379	00:01:25	ガア	オッツオッツ	
380	00:01:25	カーキ	ミディちゃん！	
381	00:01:26	321禊	VTuber春のBAN祭り	
382	00:01:26	サイレントフォレスト	こんばんはー	
383	00:01:26	阿久津零	ミディちゃん！？	
384	00:01:26	始祖くらげ	コラボ記念	￥5,000
385	00:01:26	蓮間_S	MODだ!	
386	00:01:27	メメントモリモリ	こんBANは	
387	00:01:27	飼主.owner _blkbrudog	スパチャありなんだ	
388	00:01:28	さいおーまる	ミディさんで草	
389	00:01:28	hyperdodo	ミディちゃんまずいですよ！	
390	00:01:29	クラースナヤ	MODすげー！	
391	00:01:29	餃子の皮むき	暗くてよく見えないけどいる！	
392	00:01:29	szbh	さすニーツ	
393	00:01:30	syouqshi Noctus	ミディちゃーん	
394	00:01:30	sio3go	おいセクハラロボ	
395	00:01:30	多摩のフクロウ	ミディちゃんｗ	
396	00:01:30	なまこ	何が起こってるんだ	
397	00:01:30	ハチ	ミディちゃん！	
398	00:01:30	右往左往	序盤からカオスやなぁ…	
399	00:01:30	ナナコ	スゥーーー	
400	00:01:31	やさシヴァ	クゥちゃん離れてて笑う	
401	00:01:32	シノ	クゥちゃん避けてて草	
402	00:01:32	モスラ	BAN記念は草	
403	00:01:32	とれーふる	待ってました	
404	00:01:32	大福蕨	バン記念草	
405	00:01:32	るーるー	すごい	
406	00:01:33	村人	近くにイヤホンがない絶望	
407	00:01:36	おかゆー	こんばんは！初見です！	
408	00:01:36	ツクザヘージ	全員MODか	
409	00:01:37	ぜったいWhiteCalmきゃっと/白猫	おっちゃんスライドしてて草	
410	00:01:37	桜日ハル	クゥちゃん❤	
411	00:01:37	ばるさみこ	MOD化早すぎ	
412	00:01:37	未定	ミディさんwww	
413	00:01:37	mk 95	コラボ祝い	￥1,000
414	00:01:37	コウルド	スイーーー	
415	00:01:37	you you	しなないで	
416	00:01:37	MY k	全員自キャラすごいなw	
417	00:01:38	諸越みなと	BAN盛ぃ！	
418	00:01:39	お勤めサラダ	オッちゃんスケートしてるｗ	
419	00:01:39	アルフォンス・ミュシャ	ミディ殿	
420	00:01:39	十手	ミディさんちょっと	
421	00:01:40	バショウセン	はじまってしまった…	
422	00:01:40	ヨモギ	すごいすごい	
423	00:01:40	ケンモ・ロイヤル	ミディちゃんｗｗｗ	
424	00:01:41	八木谷	BAN記念は草	
425	00:01:41	相馬そま	おおおーMODだー！	
426	00:01:41	TEBA	ミディちゃん！	
427	00:01:42	湯葉	ミディちゃんｗｗｗｗ	
428	00:01:42	ルートヴィヒ	淫淫JC淫	
429	00:01:42	霧鳥/毛玉	BAN盛ぃ！	
430	00:01:42	ヒリア	ミディちゃんｗｗ	
431	00:01:43	究極ド根性ダイコン	淫淫JC淫のはじまりだ	
432	00:01:43	Ken Boost	中国のナンバー2がスポンサーしてて草	
433	00:01:43	白菜	草	
434	00:01:44	半袖	BAN記念ｗｗｗ	
435	00:01:44	RY U	オッちゃんいる？	
436	00:01:44	ghost11 lone_	バーリ・トゥード（なんでもあり）ならこいつが怖い！壺配信にすげぇ時間を捧げたやべー奴ッ 虹彩異色で経歴異色、猫耳付きのあざとさMAX！バーチャルYouTuberのオッドアイちゃんッ！！	
437	00:01:44	がっしー	えねちゃん滑ってるw	
438	00:01:44	アリクイ	草	
439	00:01:45	むさし	150＄！？	
440	00:01:45	バッグ・クロージャー	クゥちゃん逃げて	
441	00:01:45	エスパード屑	なんやこのスパチャｗｗｗｗｗｗ	
442	00:01:46	SS SS	ミディさんwwww	
443	00:01:46	じゃがもり	ミディちゃん！	
444	00:01:47	桔梗	草	
445	00:01:47	カナデ	すげぇメンツだ	
446	00:01:47	太田の民	お姉ちゃんがんばれー	￥1,000
447	00:01:47	残ったコーン	こんBANわー	
448	00:01:48	cotton モノ愛	ミディちゃんw BAN記念w	
449	00:01:48	ふたばred	スイーって動くのすき	
450	00:01:49	ジョージガリバー	すげー	
451	00:01:49	そで999	ミディちゃん草	
452	00:01:49	宮本武蔵	早く馬越警察を呼べ！	
453	00:01:49	いむう	草	
454	00:01:52	サノバビッチ大輔	淫は誰かと思ったら納得の人物だった	
455	00:01:52	Marisael Monaca_Lucifero	ミディちゃんｗｗｗ	
457	00:01:53	もっけいChannel	刑務所入れられるぞ	
458	00:01:53	ぼたん	クゥちゃん春のBAN祭り	
459	00:01:54	N. Masaki	淫猫JC淫	
460	00:01:54	路傍野石之助	こんばんは！	
461	00:01:54	和泉守兼定	草	
462	00:01:54	Ash戦場の歌姫	私で隠さなきゃ！	
463	00:01:55	猫町	BAN記念ｗ	
464	00:01:55	すき焼きの豆腐	始まってしまったあ゛あ゛あ゛あ゛	
465	00:01:56	dez508	これがあるからえねちゃんがんばってたのかな	
466	00:01:56	monik a	不協和音w	
467	00:01:56	ディターミン	楽しみすぎる	
468	00:01:57	akimay00	全員、狂人	
469	00:01:57	るるる	事故るんじゃねぇぞ…	￥1,000
470	00:01:58	味付けタマゴ	収容記念	
471	00:01:59	クロガネ	こんばんわー	
472	00:01:59	ミント	淫淫JC淫！こんばんは	
473	00:01:59	ミールドル	こんばんわ～	
474	00:01:59	ysnsk atクソ	かわいい	
475	00:02:00	装武	えねﾈｷだけめっちゃ色が明るい	
476	00:02:00	Aさん	BANされるまで見る	
477	00:02:00	ひーちゃーねー	なあにこれー	
478	00:02:01	カタリナのネーコハルト	クゥが距離とってんじゃん	
479	00:02:02	AI爽	バーチャル監獄かきてますね	
480	00:02:02	はらまき	ミディさんが	
481	00:02:02	naegis	コラボＢＡＮ	
482	00:02:02	オンゴロ	ニーツちゃんほんとすごい	
483	00:02:03	グピ	BAN記念は草	
484	00:02:03	豆腐おじさん	避けられないBAN	
485	00:02:04	コロ鈴の実	エネ姉さん元気ですね	
486	00:02:04	シューo4	ミディちゃんwwww	
487	00:02:04	-しょう-笙	すげーコラボｗｗｗ	
488	00:02:05	醤油	女子会の始まりだ	
489	00:02:05	暁に堕つ	BAN記念は草	
490	00:02:06	geyser永遠番長	こんばんわ	
491	00:02:07	オクトパス	BANされてもおいしいのホント草	
492	00:02:07	うきた秀家	荒ぶるえね	
493	00:02:07	ベンガルトラ	ミディちゃん収容準備開始	
494	00:02:08	ピーナッツ	BAN記念w	
495	00:02:08	うさかめ	しらねぇ奴はモグリ♪	
496	00:02:09	こすふぃん	スポンサーになればアイコンつくぞ！	
497	00:02:09	ラスクパンネ	えねちゃん！	
498	00:02:09	Zexeed	淫武JCverBAN	
499	00:02:09	Chin Tan	ニーツちゃん声大きい	
500	00:02:10	1けいいち	万楽えねから	
