行番号	投稿時間	投稿者	メッセージ	スパチャ
280	00:07:16	ゼッケン	この頃のカービィのダッシュ攻撃バーニングじゃないんだなあ	
281	00:07:18	フレイムリンクス	サークラーイさんといわっち厚い配慮	
282	00:07:18	かたもく	フオックスくんは銃の連射がウザすぎる・・・	
283	00:07:21	らうらう	姉ちゃん強すぎか？	
284	00:07:21	天然ステルス	フォックスー！！	
285	00:07:26	もっぃ	うわあああなつかしい	
286	00:07:26	ジュンペイ	懐かしいなぁ	
287	00:07:27	rigby	懐かしい	
288	00:07:39	バリ島のサボテン	あーあったなぁ！(JC並感)	
289	00:07:51	かたもく	あったなぁこんなの	
290	00:07:54	もっけいChannel	おいしい煮玉子	
291	00:07:54	Eトマト	このステージXでもあったような…	
292	00:07:59	尾花	速くするならすぐ落ちればいいんじゃ	
293	00:08:02	天然ステルス	デフォ8人でボーナスステージクリアするとルイージ出る	
294	00:08:02	周恩来	かしこい	
295	00:08:04	紬たまご Vtuberを見守る	なつかしい	
296	00:08:06	あい	上手だ！	
297	00:08:08	霜月翔生希	ファルコン出すならミニゲーム無視でもええんよ	
298	00:08:10	かたもく	うまい	
299	00:08:10	もっぃ	こんなBGMだっけか	
300	00:08:11	馬の骨に念仏	すぐ懐かしがるJC	
301	00:08:12	タケノコ男	カービィかわいいなあ	
302	00:08:21	佐藤太郎	なるほど	
303	00:08:23	ゼッケン	Xやったことないのね	
304	00:08:24	もっぃ	SUGEEEEEEEEEEE	
305	00:08:24	ブロア	かしこい	
306	00:08:25	Eトマト	亜空じゃあプレイはしないな	
307	00:08:25	べるべる	亜空は良いぞ	
308	00:08:27	Nanzi Mazi	やったぜ	
309	00:08:27	なんたら	才能ある	
310	00:08:27	mk 95	姉ちゃんかしこい！	
311	00:08:28	フレイムリンクス	ｺﾝﾌﾟﾘｰﾄ	
312	00:08:28	あい	上手い！	
313	00:08:28	こみこ	亜空はいいぞ	
314	00:08:30	尾花	うまいぞ	
315	00:08:30	ミワタリ	すごい	
316	00:08:30	Azure TV	かしこい	
317	00:08:34	バリ島のサボテン	プロかよ	
318	00:08:35	岸辺一徳	みかた	
319	00:08:35	馬の骨に念仏	天才すぎる	
320	00:08:37	ミワタリ	←みかた	
321	00:08:38	Eトマト	キュートチーム	
322	00:08:40	結城晶	←みかた	
323	00:08:41	タケノコ男	←みかた	
324	00:08:42	ゼッケン	←みかた	
325	00:08:44	もっぃ	←こっちも	
326	00:08:47	周恩来	꧁꧂←みかた	
327	00:08:52	イヌージョンCHANNEL	ストックのアイコンかわいい	
328	00:08:53	ミワタリ	꧁꧂	
329	00:08:55	フレイムリンクス	←かわいい	
330	00:08:56	かたもく	これberryHARDだと結構ムズいよ	
331	00:09:01	やみの子やみ鍋	亜空は楽しいぞ またああいうの欲しいな	
332	00:09:06	ぴねかっと	ピカチュウの電撃の声懐かしい	
333	00:09:14	キラ	おいしい煮卵←みかた	
334	00:09:15	Eトマト	ピカチュウはテク坊が操作していた…	
335	00:09:18	あい	←味方	
336	00:09:21	やたごかわはす	ストーンゴンゴン戦法	
337	00:09:22	もっぃ	圧倒的じゃないか	
338	00:09:24	フレイムリンクス	初代は投げクソ強い	
339	00:09:26	catblepas	アピールは十字キー	
340	00:09:28	かたもく	次回作は亜空の使者みたいなの欲しい	
341	00:09:29	畑秋	やったね！	
342	00:09:30	結城晶	うらぎり	
343	00:09:31	紬たまご Vtuberを見守る	草	
344	00:09:31	mori mori	アピール十字キーじゃなかったっけ	
345	00:09:32	フレイムリンクス	アピールはLボタン	
346	00:09:33	たんこぶ	草	
347	00:09:33	ミワタリ	仲間割れかな？	
348	00:09:35	もっぃ	裏切りで草	
349	00:09:36	天然ステルス	無情！	
350	00:09:36	ぴねかっと	昨日の友は今日の敵	
351	00:09:37	あい	敵に	
352	00:09:38	べるべる	アピール1種類しかない時代	
353	00:09:40	キラ	昨日の友は今日の敵	
354	00:09:42	Eトマト	戦わなければ生き残れない！	
355	00:09:43	タケノコ男	仲間割れ草	
356	00:09:46	ジュンペイ	味方割れだあああ	
357	00:09:47	Redmix	初戦はネズミ	
358	00:09:48	バリ島のサボテン	このBGM大好き	
359	00:09:52	かたもく	ポケモン出てくるやつだー！懐かしい！	
360	00:09:55	霜月翔生希	ここマルマインこわお	
